,date,cases_roll_avg,deaths_roll_avg,first_roll_avg,second_roll_avg,third_roll_avg,hospitalCases_roll_avg,newAdmissions_roll_avg,slope_cases_roll_avg,slope
2,2022-03-30,6173.666666666667,8.333333333333334,669.3333333333334,1705.6666666666667,2366.6666666666665,2404.0,231.0,-545.583333333333,-0.0883726580638194
3,2022-03-29,6719.25,10.75,635.25,1676.5,2391.25,2384.0,247.5,-543.75,-0.08092421029132715
4,2022-03-28,7263.0,11.4,626.2,1661.8,2444.8,2360.4,252.66666666666666,64.5,0.008880627839735646
5,2022-03-27,7198.5,9.5,562.0,1539.5,2211.8333333333335,2320.0,244.25,124.92857142857156,0.01735480606078649
6,2022-03-26,7073.571428571428,8.142857142857142,614.4285714285714,1773.857142857143,2370.285714285714,2284.5714285714284,235.8,-372.8571428571431,-0.052711299606179984
7,2022-03-25,7446.428571428572,7.0,617.4285714285714,1805.142857142857,2446.5714285714284,2236.285714285714,226.66666666666666,-403.1428571428569,-0.05413908872901675
8,2022-03-24,7849.571428571428,8.428571428571429,610.2857142857143,1816.7142857142858,2481.0,2190.285714285714,223.28571428571428,-254.57142857142844,-0.03243125193368153
9,2022-03-23,8104.142857142857,8.142857142857142,609.8571428571429,1800.142857142857,2494.8571428571427,2155.8571428571427,220.42857142857142,-237.42857142857247,-0.029297184861358516
10,2022-03-22,8341.57142857143,6.714285714285714,622.0,1819.142857142857,2529.4285714285716,2125.8571428571427,213.14285714285714,-199.57142857142753,-0.023924919936291426
11,2022-03-21,8541.142857142857,5.714285714285714,633.8571428571429,1834.4285714285713,2549.8571428571427,2098.4285714285716,206.57142857142858,-107.14285714285688,-0.012544323275573664
