,CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
115806,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210908,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,498625.0,8198.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115807,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210909,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,504186.0,8210.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115808,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210910,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,508972.0,8232.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115809,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210911,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,512602.0,8242.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115810,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210912,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,515976.0,8242.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115811,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210913,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,521072.0,8242.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115812,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210914,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,525857.0,8263.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115813,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210915,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,529936.0,8293.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115814,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210916,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,533511.0,8319.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115815,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210917,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,536889.0,8349.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115816,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210918,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,539504.0,8376.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115817,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210919,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,542304.0,8378.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115818,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210920,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,546318.0,8378.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115819,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210921,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,550122.0,8396.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115820,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210922,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,553637.0,8427.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115821,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210923,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,556758.0,8464.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115822,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210924,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,559475.0,8514.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115823,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210925,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,561616.0,8532.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115824,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210926,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,563767.0,8534.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115825,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210927,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,566902.0,8535.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115826,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210928,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,570109.0,8551.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115827,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210929,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,572718.0,8579.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115828,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20210930,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,2.0,1.0,2.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,575095.0,8614.0,28.7,28.7,41.67,41.67,53.12,53.12,46.43,46.43,100.0,100.0
115829,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211001,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,577143.0,8648.0,32.41,32.41,48.81,48.81,45.83,45.83,48.81,48.81,25.0,25.0
115830,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211002,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,579016.0,8665.0,32.41,32.41,48.81,48.81,45.83,45.83,48.81,48.81,25.0,25.0
115831,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211003,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,581010.0,8666.0,32.41,32.41,48.81,48.81,45.83,45.83,48.81,48.81,25.0,25.0
115832,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211004,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,583980.0,8666.0,32.41,32.41,48.81,48.81,45.83,45.83,48.81,48.81,25.0,25.0
115833,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211005,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,586831.0,8687.0,32.41,32.41,48.81,48.81,45.83,45.83,48.81,48.81,25.0,25.0
115834,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211006,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,589489.0,8721.0,32.41,32.41,48.81,48.81,45.83,45.83,48.81,48.81,25.0,25.0
115835,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211007,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,592103.0,8760.0,32.41,32.41,48.81,48.81,45.83,45.83,48.81,48.81,25.0,25.0
115836,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211008,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,594405.0,8773.0,32.41,32.41,48.81,48.81,45.83,45.83,48.81,48.81,25.0,25.0
115837,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211009,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,596552.0,8791.0,32.41,32.41,48.81,48.81,45.83,45.83,48.81,48.81,25.0,25.0
115838,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211010,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,598444.0,8792.0,32.41,32.41,48.81,48.81,45.83,45.83,48.81,48.81,25.0,25.0
115839,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211011,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,601282.0,8792.0,32.41,32.41,48.81,48.81,45.83,45.83,48.81,48.81,25.0,25.0
115840,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211012,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,603926.0,8819.0,32.41,32.41,48.81,48.81,45.83,45.83,48.81,48.81,25.0,25.0
115841,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211013,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,606585.0,8849.0,32.41,32.41,48.81,48.81,45.83,45.83,48.81,48.81,25.0,25.0
115842,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211014,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,609280.0,8878.0,32.41,32.41,48.81,48.81,45.83,45.83,48.81,48.81,25.0,25.0
115843,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211015,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,611864.0,8907.0,32.41,32.41,48.81,48.81,45.83,45.83,48.81,48.81,25.0,25.0
115844,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211016,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,614025.0,8928.0,32.41,32.41,48.81,48.81,45.83,45.83,48.81,48.81,25.0,25.0
115845,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211017,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,616341.0,8930.0,32.41,32.41,48.81,48.81,45.83,45.83,48.81,48.81,25.0,25.0
115846,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211018,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,619323.0,8930.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115847,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211019,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,622104.0,8954.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115848,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211020,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,624967.0,8980.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115849,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211021,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,627522.0,9012.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115850,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211022,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,629984.0,9031.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115851,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211023,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,632138.0,9031.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115852,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211024,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,634473.0,9052.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115853,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211025,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,637791.0,9052.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115854,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211026,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,640737.0,9072.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115855,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211027,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,643422.0,9099.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115856,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211028,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,645948.0,9119.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115857,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211029,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,648514.0,9143.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115858,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211030,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,650561.0,9163.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115859,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211031,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,652648.0,9163.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115860,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211101,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,655971.0,9163.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115861,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211102,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,659039.0,9189.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115862,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211103,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,662046.0,9209.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115863,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211104,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,664866.0,9242.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115864,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211105,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,0.0,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,667658.0,9267.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115865,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211106,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,669886.0,9291.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115866,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211107,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,672198.0,9293.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115867,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211108,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,676051.0,9293.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115868,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211109,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,679535.0,9313.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115869,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211110,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,682853.0,9332.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
115870,United Kingdom,GBR,Scotland,UK_SCO,STATE_TOTAL,20211111,1.0,1.0,2.0,1.0,2.0,1.0,0.0,,,,0.0,,0.0,,3.0,0.0,,1.0,,,2.0,1.0,3.0,1.0,,0.0,3.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,686095.0,9358.0,41.67,41.67,57.14,57.14,51.04,51.04,54.76,54.76,25.0,25.0
